example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
42,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.532356858253479,False,False,False,0.1265348643064499,4,bus,False,0.532356858253479,1,expanded_gray_fill_1.25,bus,False,0.04370581731200218,4,0.7040454745292664,-0.4058219939470291,-0.6603396572172642,False,False,False,False,False,False,True,True,False,0.06262316619224874,2,2,1,0.2737364477040816,0.007254464285714286,True,False,False,True
43,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.9696258902549744,True,True,False,0.9696258902549744,1,donut,False,0.03016838990151882,2,gray_fill,cake,True,0.9856382012367249,1,0.012401439249515533,0.9394575003534555,0.9732367619872093,True,True,False,True,True,True,True,True,False,0.0,7,1,0,0.07051179846938775,0.012555803571428572,True,False,False,False
44,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9987249970436096,True,True,False,0.9987249970436096,1,bicycle,False,0.0006478730938397348,2,expanded_gray_fill_1.25,bus,True,0.9984115362167358,1,0.00045226194197312,0.9980771239497699,0.9979592742747627,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.1291454081632653,0.1035953443877551,True,False,False,True
45,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.9996064305305481,True,True,False,0.9996064305305481,1,bus,False,0.00032713808468542993,2,expanded_gray_fill_1.25,truck,True,0.9997182488441467,1,0.00021206946985330433,0.9992792924458627,0.9995061793742934,True,False,False,False,True,True,True,True,False,0.006544502617801047,1,1,1,0.6444515306122449,0.029894770408163265,True,False,False,True
46,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.5414921641349792,True,True,False,0.5414921641349792,1,bus,False,0.3097097873687744,2,gaussian_blur,car,True,0.4726240336894989,1,0.34381210803985596,0.23178237676620483,0.12881192564964294,False,False,False,False,True,True,True,True,False,0.0,4,2,2,0.14205994897959184,0.0031090561224489796,True,False,False,False
47,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.9963142275810242,True,True,False,0.9963142275810242,1,car,False,0.0034569522831588984,2,expanded_blur_1.25,truck,True,0.995032787322998,1,0.004747852683067322,0.9928572752978653,0.9902849346399307,False,False,False,False,True,True,True,True,False,0.003567383918459796,1,1,1,0.6964684311224489,0.009964923469387755,True,False,False,True
48,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9996500015258789,True,True,False,0.9996500015258789,1,car,False,0.00019792596867773682,2,expanded_gray_fill_1.25,airplane,True,0.9996424913406372,1,0.0002427798171993345,0.9994520755572012,0.9993997115234379,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.41466039540816324,0.0034677933673469387,True,False,False,True
49,,boat,boat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,donut,0.5219101309776306,False,False,False,0.1775977462530136,3,donut,False,0.5219101309776306,1,gaussian_blur,donut,False,0.17417801916599274,3,0.531221330165863,-0.344312384724617,-0.3570433109998703,False,False,False,False,False,True,True,True,False,0.0,1,1,1,0.10977359693877552,0.0023915816326530613,True,False,False,False
50,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.839179515838623,False,False,True,0.09836236387491226,2,umbrella,False,0.839179515838623,1,expanded_blur_1.25,umbrella,False,0.09393501281738281,2,0.8564066886901855,-0.7408171519637108,-0.7624716758728027,False,False,False,False,False,True,True,True,False,0.0,1,1,1,0.1595184948979592,0.0023915816326530613,True,False,False,False
51,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9997556805610657,True,True,False,0.9997556805610657,1,train,False,0.00011251922842347994,2,expanded_gray_fill_1.25,bus,True,0.999782145023346,1,0.00010543561074882746,0.9996431613326422,0.9996767094125971,True,False,False,False,True,True,True,True,False,0.0,1,2,1,0.3522201849489796,0.010522959183673469,True,False,False,True
52,,teddy bear,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.4877980351448059,False,False,False,0.0023403086233884096,10,cake,False,0.4877980351448059,1,gaussian_blur,hot dog,False,0.0024168002419173717,8,0.29335129261016846,-0.4854577265214175,-0.2909344923682511,True,False,True,True,False,False,False,True,True,0.0,1,1,0,0.0587531887755102,0.01696029974489796,True,False,False,False
53,,bird,bird,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bird,0.999620795249939,True,True,False,0.999620795249939,1,bear,False,0.0001255056558875367,2,expanded_blur_1.25,bird,True,0.9998737573623657,1,3.1945874070515856e-05,0.9994952895940514,0.9998418114882952,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.23301977040816327,0.008131377551020409,True,False,False,True
54,,cup,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bottle,0.9896783828735352,False,False,True,0.0035830342676490545,3,bottle,False,0.9896783828735352,1,gaussian_blur,bottle,False,0.0049509331583976746,3,0.9810405373573303,-0.9860953486058861,-0.9760896041989326,True,False,False,False,False,True,True,True,False,0.05463059313215401,3,4,0,0.08161272321428571,0.004185267857142857,True,False,False,False
55,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.9164214134216309,False,False,True,0.08292986452579498,2,hot dog,False,0.9164214134216309,1,gaussian_blur,hot dog,False,0.0876867026090622,2,0.911627471446991,-0.8334915488958359,-0.8239407688379288,True,False,False,False,False,True,True,True,False,0.0,2,3,2,0.22767857142857142,0.015345982142857142,True,False,False,False
56,,cow,cow,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,horse,0.8614065647125244,False,False,True,0.1251000314950943,2,horse,False,0.8614065647125244,1,gaussian_blur,horse,False,0.23419669270515442,2,0.761472225189209,-0.7363065332174301,-0.5272755324840546,True,True,False,True,False,True,True,True,True,0.0,1,1,1,0.11826371173469388,0.012914540816326531,True,True,True,True
57,,banana,banana,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,banana,0.9974830746650696,True,True,False,0.9974830746650696,1,bird,False,0.002236466621980071,2,gray_fill,banana,True,0.9971739053726196,1,0.002568847732618451,0.9952466080430895,0.9946050576400012,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.4533641581632653,0.0028698979591836736,True,False,False,False
58,,elephant,elephant,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,elephant,0.9997338652610779,True,True,False,0.9997338652610779,1,cow,False,8.285902003990486e-05,2,gaussian_blur,elephant,True,0.9997417330741882,1,0.0001095254992833361,0.999651006241038,0.9996322075749049,False,False,False,False,True,True,True,True,False,0.0,4,2,0,0.091796875,0.01215720663265306,True,False,False,False
59,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.7183225750923157,True,True,False,0.7183225750923157,1,bus,False,0.10421587526798248,2,expanded_blur_1.25,car,True,0.7248726487159729,1,0.09348215907812119,0.6141066998243332,0.6313904896378517,True,False,False,True,True,True,True,True,False,0.0,1,2,1,0.11276307397959184,0.002331792091836735,True,False,False,False
60,,vase,vase,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,vase,0.9957697987556458,True,True,False,0.9957697987556458,1,cup,False,0.002708911895751953,2,gaussian_blur,vase,True,0.9970827698707581,1,0.0021718605421483517,0.9930608868598938,0.9949109093286097,True,False,False,False,True,True,True,True,False,0.0,3,1,1,0.1438934948979592,0.018534757653061226,True,False,False,True
61,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,suitcase,0.23276157677173615,False,False,False,0.04244323819875717,9,suitcase,False,0.23276157677173615,1,gaussian_blur,truck,False,0.17960093915462494,2,0.044396139681339264,-0.19031833857297897,0.13520479947328568,True,True,True,True,False,True,True,True,True,0.008888888888888889,3,2,0,0.08649553571428571,0.004823022959183673,True,True,True,False
62,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.99870765209198,True,True,False,0.99870765209198,1,cup,False,0.000951368419919163,2,expanded_blur_1.25,umbrella,True,0.9989871382713318,1,0.0007639048271812499,0.9977562836720608,0.9982232334441505,True,False,False,False,True,True,True,True,False,0.02359850507207688,3,2,2,0.40188536352040816,0.019770408163265307,True,False,False,False
63,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9999160766601562,True,True,False,0.9999160766601562,1,suitcase,False,3.637752161012031e-05,2,gray_fill,airplane,True,0.9999256134033203,1,3.5074252082267776e-05,0.9998796991385461,0.999890539151238,True,False,False,False,True,True,True,True,False,0.012165450121654502,1,3,2,0.3049266581632653,0.0020926339285714285,True,False,False,False
64,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.6634423732757568,False,False,False,0.21173569560050964,2,bus,False,0.6634423732757568,1,expanded_blur_1.25,bus,False,0.2204858809709549,2,0.6510806679725647,-0.4517066776752472,-0.4305947870016098,True,False,False,True,False,True,True,True,False,0.0,2,1,1,0.10909598214285714,0.0047831632653061226,True,False,False,True
65,,zebra,zebra,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,zebra,0.9998840093612671,True,True,False,0.9998840093612671,1,giraffe,False,9.69914035522379e-05,2,gaussian_blur,zebra,True,0.999886155128479,1,8.904882270144299e-05,0.9997870179577149,0.9997971063057776,True,False,False,False,True,True,True,True,False,0.0,2,2,2,0.5357142857142857,0.008769132653061224,True,False,False,False
66,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.9985622763633728,True,True,False,0.9985622763633728,1,hot dog,False,0.0010658656246960163,2,expanded_gray_fill_1.25,sandwich,True,0.9993475079536438,1,0.00048151781084015965,0.9974964107386768,0.9988659901428036,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.46817203443877553,0.0564811862244898,True,False,False,True
67,,cell phone,cell phone,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cell phone,0.9979052543640137,True,True,False,0.9979052543640137,1,car,False,0.0007331155939027667,2,expanded_gray_fill_1.25,cell phone,True,0.9979094862937927,1,0.00040704236016608775,0.9971721387701109,0.9975024439336266,True,False,False,False,True,True,True,True,False,0.0,3,1,1,0.11184630102040816,0.0667251275510204,True,False,False,True
68,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.9742658138275146,True,True,False,0.9742658138275146,1,car,False,0.024423178285360336,2,gaussian_blur,truck,True,0.9708649516105652,1,0.027876919135451317,0.9498426355421543,0.9429880324751139,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.44981664540816324,0.0027104591836734694,True,False,False,False
69,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cup,0.2485128790140152,False,False,False,0.037943463772535324,8,cup,False,0.2485128790140152,1,expanded_gray_fill_1.25,laptop,False,0.08056292682886124,4,0.032743025571107864,-0.21056941524147987,0.04781990125775337,True,True,True,True,False,False,True,True,True,0.0,1,1,0,0.06425382653061225,0.025669642857142856,True,True,True,False
70,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.999666690826416,True,True,False,0.999666690826416,1,car,False,0.0001754877739585936,2,expanded_gray_fill_1.25,bus,True,0.999687671661377,1,0.00016818974108900875,0.9994912030524574,0.9995194819202879,True,False,False,False,True,True,True,True,False,0.06476190476190476,1,2,1,0.48963647959183676,0.004065688775510204,True,False,False,True
71,,elephant,elephant,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,elephant,0.44074171781539917,True,True,False,0.44074171781539917,1,horse,False,0.4241580069065094,2,gaussian_blur,elephant,True,0.44407811760902405,1,0.4339549243450165,0.01658371090888977,0.010123193264007568,False,False,False,False,True,True,True,True,False,0.0056179775280898875,1,3,2,0.30701929209183676,0.004464285714285714,True,False,False,False
72,,hot dog,hot dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.9580488801002502,True,True,False,0.9580488801002502,1,sandwich,False,0.03757980838418007,2,gray_fill,hot dog,True,0.9501720070838928,1,0.045512404292821884,0.9204690717160702,0.9046596027910709,False,False,False,False,True,True,True,True,False,0.03487647913639195,2,1,1,0.18403220663265307,0.014668367346938776,True,False,False,True
73,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.8724459409713745,True,True,False,0.8724459409713745,1,cup,False,0.04958421736955643,2,expanded_gray_fill_1.25,umbrella,True,0.9250770807266235,1,0.01209455169737339,0.8228617236018181,0.9129825290292501,True,True,False,True,True,True,True,True,False,0.0,6,1,0,0.08266900510204081,0.00568000637755102,True,False,False,False
